Task Name,Completed By,Day,Completed,Time,VIP Acct#,Account,Address,City,ST,Zip,Distance,Premise,COT,Chain,On/Off Premise:,Did you speak to the buyer:,Who did you speak with:,CMC Notes:,Buyer Committed (New POD):,Instigated Re-Buy:,SKU #1:,Draft or PKG SKU #1:,QTY of SKU #1:,SKU #2:,Draft or PKG SKU #2:,QTY of SKU #2:,SKU #3:,Draft or PKG SKU #3:,QTY of SKU #3:,SKU #4:,Draft or PKG SKU #4:,QTY of SKU #4:,SKU #5:,Draft or PKG SKU #5:,QTY of SKU #5:,SKU #6:,Draft or PKG SKU #6:,QTY of SKU #6:,Buyer Objection:,Sampled Product:,Staff Education:,Built Display:,Confirmed Display:,Where is the Display:,How Many Cases:,Added POS:,Scheduled a 3rd Party Tasting:,Date of Event/Tasting:,Shelf Optimization:,Cold Space Placement:,Pricing Survey:,Supplier Price:,Competitor #1 Name:,Competitor #1 Price:,Competitor #2 Name:,Competitor #2 Price:,Mispriced Item Correction:,Price Feature Added:,Cold Shelf Photo #1:,Cold Shelf Photo #2:,Competitor Photo #1:,Competitor Photo #2:,Display Photo #1:,Display Photo #2:,Display Photo #3:,Menu Feature Photo #1:,POS Photo #1:,POS Photo #2:,POS Photo #3:,Warm Shelf Photo #1:,Warm Shelf Photo #2:,Other Photo #1:,Other Photo #2:,Other Photo #3:,Removed Damaged/OOC Product:,Executed Event:,Follow up:,Distributor Name:
"Phusion Projects - Mamitas","Nora Grusk",Mon,20241202,"04:00 PM",4597094,"ZION BISTRO SOCIAL","15090 N NORTHSIGHT BLVD STE 107",SCOTTSDALE,AZ,85260,0.2,ON,BAR,INDEPENDENTS,On,NO,"Mark Bartender","Stopped here for the first time. This bistro is attached to an indoor golf club. They have a full bar, restaurant, and golf simulator. Jimmy is the owner, but he was not in. I talked to mark, the bartender. Let him know about the brand and got information for the owner. Left a few samples, sales sheet, and my card in meantime",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Erin Carranza",Mon,20241202,"03:59 PM",3757011,"CRAFT 64","6922 E MAIN ST",SCOTTSDALE,AZ,85251,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,Ben,"Came in and spoke with the bartender Ben. I was hoping to catch Sam but I was told that he wasnt in right now. Let him know Im with CMC and rep GBV. Brought in samples of JD, seltzers, and vodka. Currently dont have anything like this. Small local brewery & try and stay local with everything else. Doesnt have anything like this right now though. He said he will pass the samples on along with ca...",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/19/24,
"Prairie Ales","John White",Mon,20241202,"03:59 PM",4265490,"CHUPACABRA TAPROOM","14 N ROBSON",MESA,AZ,85201,0.0,ON,BAR,INDEPENDENTS,On,YES,Trent,"Always buys Prairie on the regular. Left him a sample of Carmel.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,,,,,,NO,NO,,
"Tia Linda's","Rich Delk",Mon,20241202,"03:59 PM",3450606,"HAZELS BEVERAGE WORLD","1955 28TH ST",BOULDER,CO,80301,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Max Girardin","I spoke with Max to see how all the SKUs are doing. He said that theyre good at the moment and dont need to re-order. Ill check back with them on December 9 to see if they need to re-order.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/09/24,
"Payette Brewing Co.","Rich Delk",Mon,20241202,"03:58 PM",3450606,"HAZELS BEVERAGE WORLD","1955 28TH ST",BOULDER,CO,80301,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,Sarah,"I spoke with the liquor buyer who let me know that the beer buyers not available. Ill try to catch her on December 9 when Im back.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/09/24,
"Locust Cider","John White",Mon,20241202,"03:58 PM",4265490,"CHUPACABRA TAPROOM","14 N ROBSON",MESA,AZ,85201,0.0,ON,BAR,INDEPENDENTS,On,YES,Trent,"Left a sample of Pub Dry for this draft consideration..",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,,,,,,NO,NO,,
Gruvi,"Jim Javenkoski",Mon,20241202,"03:58 PM",62757,"BINNYS BEVERAGE DEPOT 03","767 W GOLF RD","DES PLAINES",IL,60016,0.0,OFF,"LIQUOR/PACKAGE STORE","BINNYS BEVERAGE DEPOT",Off,YES,"Terri Gomez","Met with Terri (Beer Consultant) after checking the shelf stock where there are 5 units each of Golden & Juicy IPA and 4 units of Mocha Nitro Stout ($11 .99 each) remaining in the top warm shelf slots in aisle #5 (see photo). Additionally, there are 3 units each of Sangria & Dry Red Blend ($19.99 each), 4 units of Dry Secco and 6 units of Bubbly Rose ($12.99 each) remaining in hand-level warm s...",NO,YES,"GRUVI - BUBBLY ROSE 6/4/9.3 BOTTLES",PKG,1,"GRUVI - DRY SECCO 6/4/9.3 BOTTLES",PKG,1,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture","Has Picture",,,,NO,NO,,
"Bravus Brewing Co","Rich Delk",Mon,20241202,"03:58 PM",3450606,"HAZELS BEVERAGE WORLD","1955 28TH ST",BOULDER,CO,80301,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,"Max Girardin","I spoke with their liquor buyer and he let me know that the beer buyer is out today. Ill be back in on December 9 to see if I can talk to her about possible placements.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/09/24,
Abnormal,"John White",Mon,20241202,"03:57 PM",4265490,"CHUPACABRA TAPROOM","14 N ROBSON",MESA,AZ,85201,0.0,ON,BAR,INDEPENDENTS,On,YES,Trent,"Has been a big fan of Abnormal, we went over what was in stock. He will talk to Robert tomorrow when he orders.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,,,,,,NO,NO,,
Ritual,"Josh Walter",Mon,20241202,"03:57 PM",2355495,"TOWN & COUNTRY LIQUOR STORE","2555 N FAIR OAKS AVE",ALTADENA,CA,91001,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Roy,"Buyer is still awaiting his Southern minimum to order the product. I tried to will call it myself but was denied as I leaned it has to be done by the rep. I have my follow up for mon 12/9",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Josh Walter",Mon,20241202,"03:56 PM",2355495,"TOWN & COUNTRY LIQUOR STORE","2555 N FAIR OAKS AVE",ALTADENA,CA,91001,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Roy,"Buyer is still awaiting his Southern minimum to order the product. I tried to will call it myself but was denied as I leaned it has to be done by the rep. I have my follow up for mon 12/9",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Crooked Owl","Josh Walter",Mon,20241202,"03:56 PM",2355495,"TOWN & COUNTRY LIQUOR STORE","2555 N FAIR OAKS AVE",ALTADENA,CA,91001,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Roy,"Buyer mostly does 19.2s and doesnt have space for six packs currently. Ill continue to try to see if theres any opportunity down the road with my follow up on mon 12/9",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Ritual,"Alex Privet",Mon,20241202,"03:55 PM",4498796,"WOODFOREST LIQUOR","820 PINE MARKET AVE STE 120",MONTGOMERY,TX,77316,0.2,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,On,YES,"Sam - Gm/owner","Met with Sam - they are missing Whiskey to have all 5 brands but he is not wanting to order it just yet. He has Kentucky 74 for the NA whiskey and wants to sell through that first before bringing in Ritual Whiskey. They are down to 1 bottle of the Rum but he doesnt want to order more just yet. Following up in 2 weeks and will talk to him again about this.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture",,,,,NO,NO,,
"Belching Beaver","Josh Walter",Mon,20241202,"03:55 PM",2355495,"TOWN & COUNTRY LIQUOR STORE","2555 N FAIR OAKS AVE",ALTADENA,CA,91001,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Roy,"Buyer is still awaiting the transition and more samples. I will order some and follow up accordingly as well as maintain contact with the new Scout rep. I have my follow up for Monday 2/19",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Lumberyard,"Erin Carranza",Mon,20241202,"03:54 PM",3757011,"CRAFT 64","6922 E MAIN ST",SCOTTSDALE,AZ,85251,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,Ben,"Came in and spoke with the bartender Ben. I was hoping to catch Sam but I was told that he wasnt in right now. Let him know Im with CMC & Im another rep in the market now. Currently pouring Big Rapid Red. Gave him my card to pass along to Sam. Will stop back in the next time Im in the market so I can hopefully meet Sam.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/19/24,
"Garage Beer","Drew Ashpole",Mon,20241202,"03:51 PM",3386719,"H E B CENTRAL MARKET 653","10720 PRESTON RD STE 1018",DALLAS,TX,75230,0.1,OFF,SUPERMARKET,"H E B CENTRAL MARKET",Off,NO,Mandy,"Mandy recently joined and azreal is no longer here. Ben is off today and is off most of this week as hes taken PTO. Hes in for sure tomorrow so Ill try to catch him then. Lisa was in a meeting right now assumedly going over the end of the month. Mandy thought Ben might also be in Thursday",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Holidaily,"Drew Ashpole",Mon,20241202,"03:51 PM",3386719,"H E B CENTRAL MARKET 653","10720 PRESTON RD STE 1018",DALLAS,TX,75230,0.1,OFF,SUPERMARKET,"H E B CENTRAL MARKET",Off,NO,Mandy,"Mandy recently joined and azreal is no longer here. Ben is off today and is off most of this week as hes taken PTO. Hes in for sure tomorrow so Ill try to catch him then. Lisa was in a meeting right now assumedly going over the end of the month. Mandy thought Ben might also be in Thursday",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"City Orchard","Joe Crews",Mon,20241202,"03:51 PM",4568942,"H E B FOOD STORE 789","4800 MAIN ST",FRISCO,TX,75033,0.1,OFF,SUPERMARKET,"H E B FOOD STORE",Off,YES,Jake,"Spoke with Jake. Restocked city orchard SKUs. SKUs are fully stocked. Organized products on shelf",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Rogue Ales","Drew Ashpole",Mon,20241202,"03:51 PM",3386719,"H E B CENTRAL MARKET 653","10720 PRESTON RD STE 1018",DALLAS,TX,75230,0.1,OFF,SUPERMARKET,"H E B CENTRAL MARKET",Off,NO,Mandy,"Mandy recently joined and azreal is no longer here. Ben is off today and is off most of this week as hes taken PTO. Hes in for sure tomorrow so Ill try to catch him then. Lisa was in a meeting right now assumedly going over the end of the month. Mandy thought Ben might also be in Thursday",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Celestial Mead","Nora Grusk",Mon,20241202,"03:50 PM",3238176,"HABANEROS MEXICAN GRILL","14870 N NORTHSIGHT BLVD",SCOTTSDALE,AZ,85260,0.1,ON,RESTAURANT,INDEPENDENTS,On,YES,"Jasmin Owner","Came to this account for the first time, and introduced myself to Jasmine. Shes the owner and I was able to sample her on a few flavors. She really likes it but didnt think that her clientele would like it. I Left sales sheets and my card, and I have her information to follow up",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Ritual,"Charlotte Simons",Mon,20241202,"03:50 PM",3327631,"PHOENICIA SPECIALTY FOODS","1001 AUSTIN ST",HOUSTON,TX,77010,0.3,OFF,SUPERMARKET,INDEPENDENTS,On,YES,Lester,"Set up a meeting with Lester for this Thursday. Will see what they have going on at the cocktail bar and try to get some things going ahead of dry January.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Wild Tonic","Nora Grusk",Mon,20241202,"03:50 PM",3238176,"HABANEROS MEXICAN GRILL","14870 N NORTHSIGHT BLVD",SCOTTSDALE,AZ,85260,0.1,ON,RESTAURANT,INDEPENDENTS,On,YES,"Jasmin Owner","Came to this account for the first time, and introduced myself to Jasmine. Shes the owner and I was able to sample her on a few flavors. She really likes it but didnt think that her clientele would like it. I left extra samples for her and management to try together. Left sales sheets and my card, and I have her information to follow up",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Odell Brewing Co","Charlotte Simons",Mon,20241202,"03:50 PM",3327631,"PHOENICIA SPECIALTY FOODS","1001 AUSTIN ST",HOUSTON,TX,77010,0.3,OFF,SUPERMARKET,INDEPENDENTS,On,YES,Lester,"Lester and I are going to meet Thursday afternoon to talk about seasonals and see what else we have that would work in their set. They only have Mountain Standard and IPA right now.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Superstition Meadery","Erin Carranza",Mon,20241202,"03:49 PM",3757011,"CRAFT 64","6922 E MAIN ST",SCOTTSDALE,AZ,85251,0.0,ON,RESTAURANT,INDEPENDENTS,On,NO,Ben,"Came in and spoke with the bartender Ben. I was hoping to catch Sam but I was told that he wasnt in right now. Let him know Im with CMC and rep SM. BSB is on draft and he said it does good. Talked about the imperial cider and how they dont have anything on like that right now. Should definitely talk with Sam once I have samples. Gave him my card to pass along.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/19/24,
"Tia Linda's","Rich Delk",Mon,20241202,"03:49 PM",4044545,"RAYBACK COLLECTIVE","2775 VALMONT RD",BOULDER,CO,80304,0.1,ON,BAR,INDEPENDENTS,On,NO,AJ,"I spoke with the assistant who let me know that the buyer is not available today. I will be emailing him to just touch base with him again about pricing and the rest of the info. Ill be back on  December 9.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/09/24,
"Phusion Projects - Mamitas","Nora Grusk",Mon,20241202,"03:49 PM",3238176,"HABANEROS MEXICAN GRILL","14870 N NORTHSIGHT BLVD",SCOTTSDALE,AZ,85260,0.1,ON,RESTAURANT,INDEPENDENTS,On,YES,"Jasmin Owner","Came to this account for the first time, and introduced myself to Jasmine. Shes the owner and I was able to sample her on a few flavors. She really likes it and thinks that her clientele would like it. I left extra samples for her and management to try together. Left sales sheets and my card, and I have her information to follow up",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Calexo,"Charlotte Simons",Mon,20241202,"03:49 PM",3327631,"PHOENICIA SPECIALTY FOODS","1001 AUSTIN ST",HOUSTON,TX,77010,0.3,OFF,SUPERMARKET,INDEPENDENTS,On,YES,Lester,"Lester and I are going to meet this coming Thursday to talk about Calexo. They have a decent selection of THC drinks and like to switch out the brands and try 2 SKUs of each to see whats working for them. Well taste some things on Thursday.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Prairie Ales","John White",Mon,20241202,"03:49 PM",4382979,"TACOS CHIWAS","127 W MAIN ST",MESA,AZ,85201,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Guillermo,"This location leans towards craft beer. I left a SLUSH with the buyer, they have bought from me before.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,,,,,,NO,NO,,
Abnormal,"John White",Mon,20241202,"03:48 PM",4382979,"TACOS CHIWAS","127 W MAIN ST",MESA,AZ,85201,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Guillermo,"This location leans towards craft beer. I left a Weisse with the buyer, they have bought from me before.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,,,,,,NO,NO,,
"High Rise","Charlotte Simons",Mon,20241202,"03:48 PM",3327631,"PHOENICIA SPECIALTY FOODS","1001 AUSTIN ST",HOUSTON,TX,77010,0.3,OFF,SUPERMARKET,INDEPENDENTS,On,YES,Lester,"Talked to Lester. They are almost out of one of the THC brands, so hes ordering Mango and Grapefruit from Silver Eagle tonight. Im going to go in Thursday afternoon to see if they need anything POS-wise, or if they want to set up a demo.",YES,NO,"HIGH RISE - CBD + THC - GRAPEFRUIT",PKG,1,"HIGH RISE - CBD + THC - MANGO",PKG,1,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/05/24,
"Payette Brewing Co.","Rich Delk",Mon,20241202,"03:48 PM",4044545,"RAYBACK COLLECTIVE","2775 VALMONT RD",BOULDER,CO,80304,0.1,ON,BAR,INDEPENDENTS,On,NO,AJ,"I spoke with AJ who is one of the assistance. He let me know that the buyer is not available today so I will email him and see where he stands with Payette. Ill be back on December 9.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/09/24,
"Garage Beer","Alex Privet",Mon,20241202,"03:48 PM",4498796,"WOODFOREST LIQUOR","820 PINE MARKET AVE STE 120",MONTGOMERY,TX,77316,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Sam - Gm/owner","Met with Sam - he said that his beer sales are down and he isnt looking at adding new brands. But Garage Beer could be a good fit here with the customer base that shops here. I will drop off sales sheets and samples when available.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Locust Cider","John White",Mon,20241202,"03:48 PM",4382979,"TACOS CHIWAS","127 W MAIN ST",MESA,AZ,85201,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Guillermo,"This location leans towards craft beer. I left a Pub Dry with the buyer, they have bought from me before.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,,,,,,NO,NO,,
"The Bruery","Nora Grusk",Mon,20241202,"03:48 PM",3238176,"HABANEROS MEXICAN GRILL","14870 N NORTHSIGHT BLVD",SCOTTSDALE,AZ,85260,0.1,ON,RESTAURANT,INDEPENDENTS,On,YES,"Jasmin Owner","Came to this account for the first time, and introduced myself to Jasmine. Shes the owner and I was able to sample her on the relax hazy. She really likes it and thinks that her clientele would like it. However, she can only take slims of a rotator. I told her more would be coming, and when it does come back in stock I will definitely let her know. Left sales sheets and my card, and I have her ...",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Bravus Brewing Co","Rich Delk",Mon,20241202,"03:47 PM",4044545,"RAYBACK COLLECTIVE","2775 VALMONT RD",BOULDER,CO,80304,0.1,ON,BAR,INDEPENDENTS,On,NO,AJ,"I spoke with AJ and they are definitely interested in the blood orange IPA. This is a huge top house and I think it would do very well here. I just need to email the buyer all the pricing information and go from there. Ill be back on December 9.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/09/24,
"Big Country","Alex Privet",Mon,20241202,"03:47 PM",4498796,"WOODFOREST LIQUOR","820 PINE MARKET AVE STE 120",MONTGOMERY,TX,77316,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Sam - Gm/owner","Met with Sam - he said that beer sales are way down at this store and he wasnt looking at adding new brands at the moment.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
CANN,"Alex Privet",Mon,20241202,"03:46 PM",4498796,"WOODFOREST LIQUOR","820 PINE MARKET AVE STE 120",MONTGOMERY,TX,77316,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Sam - Gm/owner","Met with Sam - he said that he is planning on ordering Cann and thc seltzers in general. He has not yet bought the hemp license, I told him about the benefits of ordering this asap so he has it and can order but wants to wait 2 weeks and have me follow up. Sounds like he was wanting to discuss with his business partners.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Mill Creek Brewing Co","Ashley Gibson",Mon,20241202,"03:45 PM",3784694,"GERMANTOWN PUB","708 MONROE ST",NASHVILLE,TN,37208,0.0,ON,RESTAURANT,INDEPENDENTS,Off,NO,Jazzy,"I was not able to speak with autumn today but I left a sample of lil darlin and will follow up for placement.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Ritual,"Ashley Gibson",Mon,20241202,"03:44 PM",3784694,"GERMANTOWN PUB","708 MONROE ST",NASHVILLE,TN,37208,0.0,ON,RESTAURANT,INDEPENDENTS,Off,NO,Jazzy,"They have several mocktails here. I was not able to speak with autumn but left a couple samples of ritual for her to try out. I will follow up.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Ritual,"Josh Walter",Mon,20241202,"03:44 PM",2351746,"LINDSEYS LIQUOR STORE","876 E MARIPOSA ST",ALTADENA,CA,91001,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Maurice,"Buyer is starting to warm up with me as Im following up and checking in. Ill continue to hard push all SKUs here until ordered. I have my follow up for mon 12/9",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Josh Walter",Mon,20241202,"03:44 PM",2351746,"LINDSEYS LIQUOR STORE","876 E MARIPOSA ST",ALTADENA,CA,91001,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Maurice,"Buyer is starting to warm up with me as Im following up and checking in. Ill continue to hard push all SKUs here until ordered. I have my follow up for mon 12/9",NO,NO,,,,,,,,,,,,,,,,,,,"No Room",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Crooked Owl","Josh Walter",Mon,20241202,"03:43 PM",2351746,"LINDSEYS LIQUOR STORE","876 E MARIPOSA ST",ALTADENA,CA,91001,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Maurice,"Buyer is starting to warm up with me as Im following up and checking in. Ill hard push all SKUs here until ordered. I have my follow up for mon 12/9",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
NOCA,"Celeste Carle",Mon,20241202,"03:43 PM",3619016,"TACO GUILD","546 E OSBORN RD",PHOENIX,AZ,85012,0.0,ON,RESTAURANT,"TACO GUILD",On,YES,"Cody Thew","I met with Cody the buyer for the first time and was able to give him a couple samples. He tries things after work and said hell reach out and let me know if theres anything he wants to bring on, but hes primarily looking for Draft.",NO,NO,,,,,,,,,,,,,,,,,,,,YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Belching Beaver","Josh Walter",Mon,20241202,"03:43 PM",2351746,"LINDSEYS LIQUOR STORE","876 E MARIPOSA ST",ALTADENA,CA,91001,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,Maurice,"Buyer is starting to warm up with me as Im following up and checking in. Ill hard push the 19.2s here until ordered. I have my follow up for mon 12/9",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Celestial Mead","Nora Grusk",Mon,20241202,"03:43 PM",3042951,"K O DONNELLS AMERICAN BAR & GRILL","14850 N NORTHSIGHT BLVD",SCOTTSDALE,AZ,85260,0.0,ON,RESTAURANT,INDEPENDENTS,On,YES,Jane,"Came in to this account for the first time, luckily the gm Jane was behind the bar. Introduced myself and talked about the brand. They just did a menu change it seems, as well as a remodel. She said they dont have a huge mead crowd but was open to sample. Tried 2 flavors together. Left sales sheet and my card, said Id follow back in 2 weeks",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/16/24,
